SNo, Album, SongName, Artist, Time, Price, Genres, Released, Rights
1337, PRISM (Deluxe Version), Choose Your Battles, Katy Perry, 4:27,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Oct 22, 2013",2013 Capitol Records, LLC
1338, One of the Boys, One of the Boys, Katy Perry, 4:07,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1339, One of the Boys, I Kissed a Girl, Katy Perry, 2:59,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1340, One of the Boys, Waking Up In Vegas, Katy Perry, 3:19,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1341, One of the Boys, Thinking of You, Katy Perry, 4:06,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1342, One of the Boys, Mannequin, Katy Perry, 3:17,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1343, One of the Boys, Ur So Gay, Katy Perry, 3:37,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1344, One of the Boys, Hot n Cold, Katy Perry, 3:40,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1345, One of the Boys, If You Can Afford Me, Katy Perry, 3:18,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1346, One of the Boys, Lost, Katy Perry, 4:15,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1347, One of the Boys, Self Inflicted, Katy Perry, 3:25,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1348, One of the Boys, I'm Still Breathing, Katy Perry, 3:48,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1349, One of the Boys, Fingerprints, Katy Perry, 3:44,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1350, One of the Boys, I Think I'm Ready (Bonus Track), Katy Perry, 2:36,,"Pop, Music, Pop/Rock, Teen Pop","Jun 17, 2008", 2008 Capitol Music Group
1351, Teenage Dream: The Complete Confection, Teenage Dream, Katy Perry, 3:47,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1352, Teenage Dream: The Complete Confection, Last Friday Night (T.G.I.F.), Katy Perry, 3:50,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1353, Teenage Dream: The Complete Confection, California Gurls (feat. Snoop Dogg), Katy Perry, 3:54,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1354, Teenage Dream: The Complete Confection, Firework, Katy Perry, 3:47,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1355, Teenage Dream: The Complete Confection, Peacock, Katy Perry, 3:51,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1356, Teenage Dream: The Complete Confection, Circle the Drain, Katy Perry, 4:32,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1357, Teenage Dream: The Complete Confection, One That Got Away, Katy Perry, 3:47,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1358, Teenage Dream: The Complete Confection, E.T., Katy Perry, 3:26,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1359, Teenage Dream: The Complete Confection, Who Am I Living For?, Katy Perry, 4:08,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1360, Teenage Dream: The Complete Confection, Pearl, Katy Perry, 4:07,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1361, Teenage Dream: The Complete Confection, Hummingbird Heartbeat, Katy Perry, 3:32,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1362, Teenage Dream: The Complete Confection, Not Like the Movies, Katy Perry, 4:01,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1363, Teenage Dream: The Complete Confection, One That Got Away (Acoustic), Katy Perry, 4:19,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1364, Teenage Dream: The Complete Confection, Part of Me, Katy Perry, 3:36,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1365, Teenage Dream: The Complete Confection, Wide Awake, Katy Perry, 3:40,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1366, Teenage Dream: The Complete Confection, Dressin' Up, Katy Perry, 3:43,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1367, Teenage Dream: The Complete Confection, E.T. (feat. Kanye West), Katy Perry, 3:49,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1368, Teenage Dream: The Complete Confection, Last Friday Night (T.G.I.F.) [feat. Missy Elliott], Katy Perry, 3:58,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1369, Teenage Dream: The Complete Confection, Tommie Sunshine's Megasix Smash-Up, Katy Perry, 7:03,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Mar 23, 2012", 2012 Capitol Records
1370, PRISM, Roar, Katy Perry, 3:43,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1371, PRISM, Legendary Lovers, Katy Perry, 3:44,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1372, PRISM, Birthday, Katy Perry, 3:35,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1373, PRISM, Walking On Air, Katy Perry, 3:42,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1374, PRISM, Unconditionally, Katy Perry, 3:48,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1375, PRISM, Dark Horse (feat. Juicy J), Katy Perry, 3:35,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1376, PRISM, This Is How We Do, Katy Perry, 3:24,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1377, PRISM, International Smile, Katy Perry, 3:47,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1378, PRISM, Ghost, Katy Perry, 3:23,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1379, PRISM, Love Me, Katy Perry, 3:52,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1380, PRISM, This Moment, Katy Perry, 3:46,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1381, PRISM, Double Rainbow, Katy Perry, 3:51,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1382, PRISM, By the Grace of God, Katy Perry, 4:28,$1.29 ,"Pop, Music, Rock, Teen Pop, Pop/Rock","Jan 01, 2013",2013 Capitol Records
1383, I Kissed a Girl - Single, I Kissed a Girl, Katy Perry, 3:00,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop","Apr 29, 2008", 2008 Capitol Records
1384, Teenage Dream, Teenage Dream, Katy Perry, 3:47,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1385, Teenage Dream, Last Friday Night (T.G.I.F.), Katy Perry, 3:50,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1386, Teenage Dream, California Gurls (feat. Snoop Dogg), Katy Perry, 3:54,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1387, Teenage Dream, Firework, Katy Perry, 3:47,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1388, Teenage Dream, Peacock, Katy Perry, 3:51,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1389, Teenage Dream, Circle the Drain, Katy Perry, 4:32,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1390, Teenage Dream, One That Got Away, Katy Perry, 3:47,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1391, Teenage Dream, E.T., Katy Perry, 3:26,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1392, Teenage Dream, Who Am I Living For?, Katy Perry, 4:08,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1393, Teenage Dream, Pearl, Katy Perry, 4:07,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1394, Teenage Dream, Hummingbird Heartbeat, Katy Perry, 3:32,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1395, Teenage Dream, Not Like the Movies, Katy Perry, 4:01,$1.29 ,"Pop/Rock, Music, Pop, Rock, Teen Pop","Aug 24, 2010", 2010 Capitol Records
1396, Teenage Dream, Teenage Dream, Katy Perry, 3:47,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1397, Teenage Dream, Last Friday Night (T.G.I.F.), Katy Perry, 3:50,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1398, Teenage Dream, California Gurls (feat. Snoop Dogg), Katy Perry, 3:54,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1399, Teenage Dream, Firework, Katy Perry, 3:47,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1400, Teenage Dream, Peacock, Katy Perry, 3:51,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1401, Teenage Dream, Circle the Drain, Katy Perry, 4:32,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1402, Teenage Dream, One That Got Away, Katy Perry, 3:47,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1403, Teenage Dream, E.T., Katy Perry, 3:26,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1404, Teenage Dream, Who Am I Living For?, Katy Perry, 4:08,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1405, Teenage Dream, Pearl, Katy Perry, 4:07,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1406, Teenage Dream, Hummingbird Heartbeat, Katy Perry, 3:32,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1407, Teenage Dream, Not Like the Movies, Katy Perry, 4:01,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock, Rock","Aug 24, 2010", 2010 Capitol Records
1408, Teenage Dream: The Complete Confection, Teenage Dream, Katy Perry, 3:47,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1409, Teenage Dream: The Complete Confection, Last Friday Night (T.G.I.F.), Katy Perry, 3:50,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1410, Teenage Dream: The Complete Confection, California Gurls (feat. Snoop Dogg), Katy Perry, 3:54,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1411, Teenage Dream: The Complete Confection, Firework, Katy Perry, 3:47,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1412, Teenage Dream: The Complete Confection, Peacock, Katy Perry, 3:51,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1413, Teenage Dream: The Complete Confection, Circle the Drain, Katy Perry, 4:32,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1414, Teenage Dream: The Complete Confection, One That Got Away, Katy Perry, 3:47,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1415, Teenage Dream: The Complete Confection, E.T., Katy Perry, 3:26,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1416, Teenage Dream: The Complete Confection, Who Am I Living For?, Katy Perry, 4:08,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1417, Teenage Dream: The Complete Confection, Pearl, Katy Perry, 4:07,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1418, Teenage Dream: The Complete Confection, Hummingbird Heartbeat, Katy Perry, 3:32,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1419, Teenage Dream: The Complete Confection, Not Like the Movies, Katy Perry, 4:01,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1420, Teenage Dream: The Complete Confection, One That Got Away (Acoustic), Katy Perry, 4:19,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1421, Teenage Dream: The Complete Confection, Part of Me, Katy Perry, 3:36,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1422, Teenage Dream: The Complete Confection, Wide Awake, Katy Perry, 3:40,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1423, Teenage Dream: The Complete Confection, Dressin&#39; Up, Katy Perry, 3:43,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1424, Teenage Dream: The Complete Confection, E.T. (feat. Kanye West), Katy Perry, 3:49,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1425, Teenage Dream: The Complete Confection, Last Friday Night (T.G.I.F.) [feat. Missy Elliott], Katy Perry, 3:58,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1426, Teenage Dream: The Complete Confection, Tommie Sunshine's Megasix Smash-Up, Katy Perry, 7:03,$1.29 ,"Pop, Music, Pop/Rock, Teen Pop, Rock","Mar 23, 2012", 2012 Capitol Records
1427, MTV Unplugged: Katy Perry (Deluxe Edition), I Kissed a Girl (Live), Katy Perry, 4:10,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1428, MTV Unplugged: Katy Perry (Deluxe Edition), Ur So Gay (Live), Katy Perry, 4:24,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1429, MTV Unplugged: Katy Perry (Deluxe Edition), Hackensack (Live), Katy Perry, 3:01,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1430, MTV Unplugged: Katy Perry (Deluxe Edition), Thinking of You (Live), Katy Perry, 4:38,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1431, MTV Unplugged: Katy Perry (Deluxe Edition), Lost (Live), Katy Perry, 4:59,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1432, MTV Unplugged: Katy Perry (Deluxe Edition), Waking Up In Vegas (Live), Katy Perry, 3:31,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1433, MTV Unplugged: Katy Perry (Deluxe Edition), Brick By Brick (Live), Katy Perry, 4:39,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1434, MTV Unplugged: Katy Perry (Deluxe Edition), I Kissed a Girl (Live), Katy Perry, 4:11,$1.99 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1435, MTV Unplugged: Katy Perry (Deluxe Edition), Ur So Gay (Live), Katy Perry, 4:23,$1.99 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1436, MTV Unplugged: Katy Perry (Deluxe Edition), Hackensack (Live), Katy Perry, 3:00,$1.99 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1437, MTV Unplugged: Katy Perry (Deluxe Edition), Thinking of You (Live), Katy Perry, 4:38,$1.99 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1438, MTV Unplugged: Katy Perry (Deluxe Edition), Lost (Live), Katy Perry, 4:59,$1.99 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1439, MTV Unplugged: Katy Perry (Deluxe Edition), Waking Up In Vegas (Live), Katy Perry, 3:28,$1.99 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1440, MTV Unplugged: Katy Perry (Deluxe Edition), Brick By Brick (Live), Katy Perry, 4:46,$1.99 ,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1441, MTV Unplugged: Katy Perry (Deluxe Edition), Interview (Live), Katy Perry, 8:23,-1,"Pop, Music, Teen Pop, Pop/Rock","Nov 13, 2009", 2009 Capitol Records
1442, Hot N Cold (Remixes) - EP, Hot N Cold (Innerpartysystem Main), Katy Perry, 4:39,$1.29 ,"Pop, Music","Nov 24, 2008", 2008 Capitol Music Group
1443, Hot N Cold (Remixes) - EP, Hot N Cold (Bimbo Jones Remix Radio Edit), Katy Perry, 3:52,$1.29 ,"Pop, Music","Nov 24, 2008", 2008 Capitol Music Group
1444, Hot N Cold (Remixes) - EP, Hot N Cold (Manhattan Clique Remix) [Long Edit], Katy Perry, 6:47,$1.29 ,"Pop, Music","Nov 24, 2008", 2008 Capitol Music Group
1445, Hot N Cold (Remixes) - EP, Hot N Cold (Yelle Remix), Katy Perry, 4:07,$1.29 ,"Pop, Music","Nov 24, 2008", 2008 Capitol Music Group
1446, Ur So Gay - EP, Ur So Gay, Katy Perry, 3:39,$1.29 ,"Pop, Music","Nov 20, 2007", 2007 Capitol Music Group
1447, Ur So Gay - EP, Ur So Gay (Remix), Katy Perry, 5:54,$1.29 ,"Pop, Music","Nov 20, 2007", 2007 Capitol Music Group
1448, Ur So Gay - EP, Use Your Love, Katy Perry, 3:03,$1.29 ,"Pop, Music","Nov 20, 2007", 2007 Capitol Music Group
1449, Ur So Gay - EP, Lost, Katy Perry, 4:20,$1.29 ,"Pop, Music","Nov 20, 2007", 2007 Capitol Music Group
1450, E.T. (The Remixes) - EP, E.T. (Tiësto Remix) [Club Edit], Katy Perry, 7:10,$1.29 ,"Dance, Music","Mar 04, 2011", 2011 Capitol Records
1451, E.T. (The Remixes) - EP, E.T. (Benny Benassi Radio Edit), Katy Perry, 3:20,$1.29 ,"Dance, Music","Mar 04, 2011", 2011 Capitol Records
1452, E.T. (The Remixes) - EP, E.T. (Dave Aude Remix) [Radio Edit], Katy Perry, 3:38,$1.29 ,"Dance, Music","Mar 04, 2011", 2011 Capitol Records
1453, E.T. (The Remixes) - EP, E.T. (Noisia Remix), Katy Perry, 3:53,$1.29 ,"Dance, Music","Mar 04, 2011", 2011 Capitol Records
1454, E.T. (The Remixes) - EP, E.T. (Johnson Somerset & John Monkman Remix), Katy Perry, 9:49,$1.29 ,"Dance, Music","Mar 04, 2011", 2011 Capitol Records
1455, I Kissed a Girl (Remixes) - EP, I Kissed a Girl (Rock Remix), Katy Perry, 3:02,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Sep 30, 2008", 2008 Capitol Music Group
1456, I Kissed a Girl (Remixes) - EP, I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix), Katy Perry, 6:06,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Sep 30, 2008", 2008 Capitol Music Group
1457, I Kissed a Girl (Remixes) - EP, I Kissed a Girl (The Knocks Remix), Katy Perry, 4:37,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Sep 30, 2008", 2008 Capitol Music Group
1458, I Kissed a Girl (Remixes) - EP, I Kissed a Girl (Jason Nevins Funkrokr Edit), Katy Perry, 3:30,$1.29 ,"Pop, Music, Teen Pop, Pop/Rock","Sep 30, 2008", 2008 Capitol Music Group
1459, Ur So Gay - EP, Ur So Gay, Katy Perry, 3:39,$1.29 ,"Pop, Music, Adult Contemporary","Nov 20, 2007", 2007 Capitol Music Group
1460, Ur So Gay - EP, Ur So Gay (Remix), Katy Perry, 5:54,$1.29 ,"Pop, Music, Adult Contemporary","Nov 20, 2007", 2007 Capitol Music Group
1461, Ur So Gay - EP, Use Your Love, Katy Perry, 3:03,$1.29 ,"Pop, Music, Adult Contemporary","Nov 20, 2007", 2007 Capitol Music Group
1462, Ur So Gay - EP, Lost, Katy Perry, 4:21,$1.29 ,"Pop, Music, Adult Contemporary","Nov 20, 2007", 2007 Capitol Music Group
1463, The One That Got Away (The Remixes) - EP, One That Got Away (7th Heaven Club Mix), Katy Perry, 8:03,$1.29 ,"Pop, Music","Dec 02, 2011", 2011 Capitol Records
1464, The One That Got Away (The Remixes) - EP, One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix), Katy Perry, 5:44,$1.29 ,"Pop, Music","Dec 02, 2011", 2011 Capitol Records
1465, The One That Got Away (The Remixes) - EP, One That Got Away (R3hab Club Mix), Katy Perry, 5:49,$1.29 ,"Pop, Music","Dec 02, 2011", 2011 Capitol Records
1466, The One That Got Away (The Remixes) - EP, One That Got Away (Plastic Plates Club Mix), Katy Perry, 6:05,$1.29 ,"Pop, Music","Dec 02, 2011", 2011 Capitol Records
1467, The One That Got Away (The Remixes) - EP, One That Got Away (Tommie Sunshine & Disco Fries Club Mix), Katy Perry, 6:22,$1.29 ,"Pop, Music","Dec 02, 2011", 2011 Capitol Records
1468, Teenage Dream (Deluxe Edition), Teenage Dream, Katy Perry, 3:47,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1469, Teenage Dream (Deluxe Edition), Last Friday Night (T.G.I.F.), Katy Perry, 3:50,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1470, Teenage Dream (Deluxe Edition), California Gurls (feat. Snoop Dogg), Katy Perry & Snoop Dogg, 3:54,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1471, Teenage Dream (Deluxe Edition), Firework, Katy Perry, 3:47,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1472, Teenage Dream (Deluxe Edition), Peacock, Katy Perry, 3:51,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1473, Teenage Dream (Deluxe Edition), Circle the Drain, Katy Perry, 4:32,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1474, Teenage Dream (Deluxe Edition), One That Got Away, Katy Perry, 3:47,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1475, Teenage Dream (Deluxe Edition), E.T., Katy Perry, 3:26,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1476, Teenage Dream (Deluxe Edition), Who Am I Living For?, Katy Perry, 4:08,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1477, Teenage Dream (Deluxe Edition), Pearl, Katy Perry, 4:07,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1478, Teenage Dream (Deluxe Edition), Hummingbird Heartbeat, Katy Perry, 3:32,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1479, Teenage Dream (Deluxe Edition), Not Like the Movies, Katy Perry, 4:01,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1480, Teenage Dream (Deluxe Edition), California Gurls (feat. Snoop Dogg) [Passion Pit Main Mix], Katy Perry & Snoop Dogg, 4:11,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1481, Teenage Dream (Deluxe Edition), California Gurls (feat. Snoop Dogg) [MSTRKRFT Main Mix], Katy Perry & Snoop Dogg, 4:00,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1482, Teenage Dream (Deluxe Edition), Teenage Dream (Kaskade Club Remix), Katy Perry, 6:27,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1483, Teenage Dream (Deluxe Edition), Peacock (Cory Enemy & Mia Moretti Vocal Club Mix), Katy Perry, 5:32,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1484, Teenage Dream (Deluxe Edition), Teenage Dream, Katy Perry, 3:47,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1485, Teenage Dream (Deluxe Edition), Last Friday Night (T.G.I.F.), Katy Perry, 3:50,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1486, Teenage Dream (Deluxe Edition), California Gurls (feat. Snoop Dogg), Katy Perry, 3:54,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
1487, Teenage Dream (Deluxe Edition), Firework, Katy Perry, 3:47,$1.29 ,"Music, Rock, Pop, Teen Pop, Pop/Rock","Aug 24, 2010", 2010 Capitol Records
