Id,Album,Genres,Label,Time,TrackName,Price, Artist,Released
1427, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:10, I Kissed a Girl (Live),$1.29 , Katy Perry,13-Nov-09
1428, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:24, Ur So Gay (Live),$1.29 , Katy Perry,13-Nov-09
1429, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 3:01, Hackensack (Live),$1.29 , Katy Perry,13-Nov-09
1430, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:38, Thinking of You (Live),$1.29 , Katy Perry,13-Nov-09
1431, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:59, Lost (Live),$1.29 , Katy Perry,13-Nov-09
1432, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 3:31, Waking Up In Vegas (Live),$1.29 , Katy Perry,13-Nov-09
1433, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:39, Brick By Brick (Live),$1.29 , Katy Perry,13-Nov-09
1434, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:11, I Kissed a Girl (Live),$1.99 , Katy Perry,13-Nov-09
1435, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:23, Ur So Gay (Live),$1.99 , Katy Perry,13-Nov-09
1436, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 3:00, Hackensack (Live),$1.99 , Katy Perry,13-Nov-09
1437, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:38, Thinking of You (Live),$1.99 , Katy Perry,13-Nov-09
1438, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:59, Lost (Live),$1.99 , Katy Perry,13-Nov-09
1439, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 3:28, Waking Up In Vegas (Live),$1.99 , Katy Perry,13-Nov-09
1440, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 4:46, Brick By Brick (Live),$1.99 , Katy Perry,13-Nov-09
1441, MTV Unplugged: Katy Perry (Deluxe Edition),"Pop, Music, Teen Pop, Pop/Rock", 2009 Capitol Records, 8:23, Interview (Live),, Katy Perry,13-Nov-09
1442, Hot N Cold (Remixes) - EP,"Pop, Music", 2008 Capitol Music Group, 4:39, Hot N Cold (Innerpartysystem Main),$1.29 , Katy Perry,24-Nov-08
1443, Hot N Cold (Remixes) - EP,"Pop, Music", 2008 Capitol Music Group, 3:52, Hot N Cold (Bimbo Jones Remix Radio Edit),$1.29 , Katy Perry,24-Nov-08
1444, Hot N Cold (Remixes) - EP,"Pop, Music", 2008 Capitol Music Group, 6:47, Hot N Cold (Manhattan Clique Remix) [Long Edit],$1.29 , Katy Perry,24-Nov-08
1445, Hot N Cold (Remixes) - EP,"Pop, Music", 2008 Capitol Music Group, 4:07, Hot N Cold (Yelle Remix),$1.29 , Katy Perry,24-Nov-08
1446, Ur So Gay - EP,"Pop, Music", 2007 Capitol Music Group, 3:39, Ur So Gay,$1.29 , Katy Perry,20-Nov-07
1447, Ur So Gay - EP,"Pop, Music", 2007 Capitol Music Group, 5:54, Ur So Gay (Remix),$1.29 , Katy Perry,20-Nov-07
1448, Ur So Gay - EP,"Pop, Music", 2007 Capitol Music Group, 3:03, Use Your Love,$1.29 , Katy Perry,20-Nov-07
1449, Ur So Gay - EP,"Pop, Music", 2007 Capitol Music Group, 4:20, Lost,$1.29 , Katy Perry,20-Nov-07
1450, E.T. (The Remixes) - EP,"Dance, Music", 2011 Capitol Records, 7:10, E.T. (Tiësto Remix) [Club Edit],$1.29 , Katy Perry,4-Mar-11
1451, E.T. (The Remixes) - EP,"Dance, Music", 2011 Capitol Records, 3:20, E.T. (Benny Benassi Radio Edit),$1.29 , Katy Perry,4-Mar-11
1452, E.T. (The Remixes) - EP,"Dance, Music", 2011 Capitol Records, 3:38, E.T. (Dave Aude Remix) [Radio Edit],$1.29 , Katy Perry,4-Mar-11
1453, E.T. (The Remixes) - EP,"Dance, Music", 2011 Capitol Records, 3:53, E.T. (Noisia Remix),$1.29 , Katy Perry,4-Mar-11
1454, E.T. (The Remixes) - EP,"Dance, Music", 2011 Capitol Records, 9:49, E.T. (Johnson Somerset & John Monkman Remix),$1.29 , Katy Perry,4-Mar-11
1455, I Kissed a Girl (Remixes) - EP,"Pop, Music, Teen Pop, Pop/Rock", 2008 Capitol Music Group, 3:02, I Kissed a Girl (Rock Remix),$1.29 , Katy Perry,30-Sep-08
1456, I Kissed a Girl (Remixes) - EP,"Pop, Music, Teen Pop, Pop/Rock", 2008 Capitol Music Group, 6:06, I Kissed a Girl (Dr. Luke and Benny Blanco Extended Mix),$1.29 , Katy Perry,30-Sep-08
1457, I Kissed a Girl (Remixes) - EP,"Pop, Music, Teen Pop, Pop/Rock", 2008 Capitol Music Group, 4:37, I Kissed a Girl (The Knocks Remix),$1.29 , Katy Perry,30-Sep-08
1458, I Kissed a Girl (Remixes) - EP,"Pop, Music, Teen Pop, Pop/Rock", 2008 Capitol Music Group, 3:30, I Kissed a Girl (Jason Nevins Funkrokr Edit),$1.29 , Katy Perry,30-Sep-08
1459, Ur So Gay - EP,"Pop, Music, Adult Contemporary", 2007 Capitol Music Group, 3:39, Ur So Gay,$1.29 , Katy Perry,20-Nov-07
1460, Ur So Gay - EP,"Pop, Music, Adult Contemporary", 2007 Capitol Music Group, 5:54, Ur So Gay (Remix),$1.29 , Katy Perry,20-Nov-07
1461, Ur So Gay - EP,"Pop, Music, Adult Contemporary", 2007 Capitol Music Group, 3:03, Use Your Love,$1.29 , Katy Perry,20-Nov-07
1462, Ur So Gay - EP,"Pop, Music, Adult Contemporary", 2007 Capitol Music Group, 4:21, Lost,$1.29 , Katy Perry,20-Nov-07
1463, The One That Got Away (The Remixes) - EP,"Pop, Music", 2011 Capitol Records, 8:03, One That Got Away (7th Heaven Club Mix),$1.29 , Katy Perry,2-Dec-11
1464, The One That Got Away (The Remixes) - EP,"Pop, Music", 2011 Capitol Records, 5:44, One That Got Away (Mixin Marc & Tony Svejda Peak Hour Club Mix),$1.29 , Katy Perry,2-Dec-11
1465, The One That Got Away (The Remixes) - EP,"Pop, Music", 2011 Capitol Records, 5:49, One That Got Away (R3hab Club Mix),$1.29 , Katy Perry,2-Dec-11
1466, The One That Got Away (The Remixes) - EP,"Pop, Music", 2011 Capitol Records, 6:05, One That Got Away (Plastic Plates Club Mix),$1.29 , Katy Perry,2-Dec-11
1467, The One That Got Away (The Remixes) - EP,"Pop, Music", 2011 Capitol Records, 6:22, One That Got Away (Tommie Sunshine & Disco Fries Club Mix),$1.29 , Katy Perry,2-Dec-11
1468, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:47, Teenage Dream,$1.29 , Katy Perry,24-Aug-10
1469, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:50, Last Friday Night (T.G.I.F.),$1.29 , Katy Perry,24-Aug-10
1470, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:54, California Gurls (feat. Snoop Dogg),$1.29 , Katy Perry & Snoop Dogg,24-Aug-10
1471, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:47, Firework,$1.29 , Katy Perry,24-Aug-10
1472, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:51, Peacock,$1.29 , Katy Perry,24-Aug-10
1473, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:32, Circle the Drain,$1.29 , Katy Perry,24-Aug-10
1474, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:47, One That Got Away,$1.29 , Katy Perry,24-Aug-10
1475, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:26, E.T.,$1.29 , Katy Perry,24-Aug-10
1476, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:08, Who Am I Living For?,$1.29 , Katy Perry,24-Aug-10
1477, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:07, Pearl,$1.29 , Katy Perry,24-Aug-10
1478, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:32, Hummingbird Heartbeat,$1.29 , Katy Perry,24-Aug-10
1479, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:01, Not Like the Movies,$1.29 , Katy Perry,24-Aug-10
1480, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:11, California Gurls (feat. Snoop Dogg) [Passion Pit Main Mix],$1.29 , Katy Perry & Snoop Dogg,24-Aug-10
1481, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:00, California Gurls (feat. Snoop Dogg) [MSTRKRFT Main Mix],$1.29 , Katy Perry & Snoop Dogg,24-Aug-10
1482, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 6:27, Teenage Dream (Kaskade Club Remix),$1.29 , Katy Perry,24-Aug-10
1483, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 5:32, Peacock (Cory Enemy & Mia Moretti Vocal Club Mix),$1.29 , Katy Perry,24-Aug-10
1484, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:47, Teenage Dream,$1.29 , Katy Perry,24-Aug-10
1485, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:50, Last Friday Night (T.G.I.F.),$1.29 , Katy Perry,24-Aug-10
1486, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:54, California Gurls (feat. Snoop Dogg),$1.29 , Katy Perry,24-Aug-10
1487, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:47, Firework,$1.29 , Katy Perry,24-Aug-10
1488, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:51, Peacock,$1.29 , Katy Perry,24-Aug-10
1489, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:32, Circle the Drain,$1.29 , Katy Perry,24-Aug-10
1490, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:47, One That Got Away,$1.29 , Katy Perry,24-Aug-10
1491, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:26, E.T.,$1.29 , Katy Perry,24-Aug-10
1492, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:08, Who Am I Living For?,$1.29 , Katy Perry,24-Aug-10
1493, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:07, Pearl,$1.29 , Katy Perry,24-Aug-10
1494, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:32, Hummingbird Heartbeat,$1.29 , Katy Perry,24-Aug-10
1495, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:01, Not Like the Movies,$1.29 , Katy Perry,24-Aug-10
1496, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:11, California Gurls (feat. Snoop Dogg) [Passion Pit Main Mix],$1.29 , Katy Perry,24-Aug-10
1497, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 4:00, California Gurls (feat. Snoop Dogg) [MSTRKRFT Main Mix],$1.29 , Katy Perry,24-Aug-10
1498, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 6:27, Teenage Dream (Kaskade Club Remix),$1.29 , Katy Perry,24-Aug-10
1499, Teenage Dream (Deluxe Edition),"Music, Rock, Pop, Teen Pop, Pop/Rock", 2010 Capitol Records, 5:32, Peacock (Cory Enemy & Mia Moretti Radio Edit),$1.29 , Katy Perry,24-Aug-10
1500, MTV Unplugged: Katy Perry,"Music, Rock", 2009 MTV Networks, 4:10, I Kissed a Girl (Live),$1.29 , Katy Perry,13-Nov-09
1501, MTV Unplugged: Katy Perry,"Music, Rock", 2009 MTV Networks, 4:24, Ur So Gay (Live),$1.29 , Katy Perry,13-Nov-09
1502, MTV Unplugged: Katy Perry,"Music, Rock", 2009 MTV Networks, 3:01, Hackensack (Live),$1.29 , Katy Perry,13-Nov-09
1503, MTV Unplugged: Katy Perry,"Music, Rock", 2009 MTV Networks, 4:38, Thinking of You (Live),$1.29 , Katy Perry,13-Nov-09
1504, MTV Unplugged: Katy Perry,"Music, Rock", 2009 MTV Networks, 4:59, Lost (Live),$1.29 , Katy Perry,13-Nov-09
1505, MTV Unplugged: Katy Perry,"Music, Rock", 2009 MTV Networks, 3:31, Waking Up In Vegas (Live),$1.29 , Katy Perry,13-Nov-09
1506, MTV Unplugged: Katy Perry,"Music, Rock", 2009 MTV Networks, 4:39, Brick By Brick (Live),$1.29 , Katy Perry,13-Nov-09
1507, Waking Up in Vegas (The Remixes) - EP,"Pop, Music", 2009 Mute Corporation US, 5:34, Waking Up in Vegas (Calvin Harris Extended Remix),$1.29 , Katy Perry,2-Jun-09
1508,Waking Up in Vegas (The Remixes) - EP,"Pop, Music", 2009 Mute Corporation US, 6:41,Waking Up in Vegas (Jason Nevins Electrotec Club Remix),$1.29 ,Katy Perry,2-Jun-09
1509,Waking Up in Vegas (The Remixes) - EP,"Pop, Music", 2009 Mute Corporation US, 6:02,Waking Up in Vegas (Jason Nevins Electrotec Dub),$1.29 ,Katy Perry,2-Jun-09
1510,Waking Up in Vegas (The Remixes) - EP,"Pop, Music", 2009 Mute Corporation US, 6:18,Waking Up in Vegas (Manhattan Clique Bellagio Remix),$0.99 ,Katy Perry,2-Jun-09
1511,Waking Up in Vegas (The Remixes) - EP,"Pop, Music", 2009 Mute Corporation US, 6:06,Waking Up in Vegas (Manhattan Clique Luxor Dub),$1.29 ,Katy Perry,2-Jun-09
1512,Rise Remixes - Single,"Pop, Music",2016 Capitol Records , 3:32, Rise (Purity Ring Remix),$1.29 ,Katy Perry,26-Aug-16
1513, Rise Remixes - Single,"Pop, Music",2016 Capitol Records, 4:01, Rise (Monsieur Adi Radio Edit),$1.29 , Katy Perry,26-Aug-16
1514, Rise Remixes - Single,"Pop, Music",2016 Capitol Records, 3:18, Rise (T?L? Remix),$1.29 , Katy Perry,26-Aug-16
1515, Rise - Single,"Pop, Music",2016 Capitol Records, 3:23, Rise,$1.29 , Katy Perry,15-Jul-16
1516, Roar (Deluxe Single),"Pop, Music","2015 Capitol Records, LLC", 3:43, Roar,$1.29 , Katy Perry,4-Sep-15
1517, Roar (Deluxe Single),"Pop, Music","2015 Capitol Records, LLC", 4:29, Roar,$1.99 , Katy Perry,4-Sep-15
1518, Dark Horse (feat. Juicy J) [Deluxe Single],"Pop, Music","2015 Capitol Records, LLC", 3:35, Dark Horse (feat. Juicy J),$1.29 , Katy Perry,4-Sep-15
1519, Dark Horse (feat. Juicy J) [Deluxe Single],"Pop, Music","2015 Capitol Records, LLC", 3:45, Dark Horse (feat. Juicy J),$1.99 , Katy Perry,4-Sep-15
1520, This Is How We Do (feat. Riff Raff) - Single,"Pop, Music","2014 Capitol Records, LLC", 3:23, This Is How We Do (feat. Riff Raff),$1.29 , Katy Perry,25-Aug-14
1521, Birthday (Cash Cash Remix) - Single,"Pop, Music","2014 Capitol Records, LLC", 4:25, Birthday (Cash Cash Remix),$1.29 , Katy Perry,20-May-14
1522, Who You Love (feat. Katy Perry) - Single,"Rock, Music",2013 Columbia Records, 4:12, Who You Love (feat. Katy Perry),$1.29 , John Mayer,3-Dec-13
1523, Part of Me (Jacques Lu Cont's Thin White Duke Mix) - Single,"Pop, Music", 2012 Capitol Records, 6:02, Part of Me (Jacques Lu Cont's Thin White Duke Mix),$0.99 , Katy Perry,16-Mar-12
1524, The One That Got Away (feat. B.o.B) - Single,"Pop, Music", 2011 Capitol Records, 4:22, One That Got Away (feat. B.o.B),$1.29 , Katy Perry,20-Dec-11
1525, Teenage Dream (Remix) - Single,"Pop, Music, Rock, Teen Pop, Pop/Rock", 2010 Capitol Records, 3:54, Teenage Dream (Vandalism Le Pop Mix),$1.29 , Katy Perry,3-Sep-10
1526, Teenage Dream (Remix) - Single,"Pop, Music, Rock, Teen Pop, Pop/Rock", 2010 Capitol Records, 7:04, Teenage Dream (Vandalism V8 Vocal Remix),$1.29 , Katy Perry,3-Sep-10
1527, Teenage Dream (Remix) - Single,"Pop, Music, Rock, Teen Pop, Pop/Rock", 2010 Capitol Records, 6:40, Teenage Dream (Manhattan Clique Remix),$1.29 , Katy Perry,3-Sep-10
1528, Teenage Dream (Dave Audé Mixshow Remix) - Single,"Pop, Music, Rock", 2010 Capitol Records, 6:12, Teenage Dream (Dave Audé Mixshow Remix),$1.29 , Katy Perry,24-Aug-10
1529, California Gurls (feat. Snoop Dogg) [Remixes] - EP,"Pop, Music", 2010 Capitol Records, 5:48, California Gurls (feat. Snoop Dogg) [Armand Van Helden Remix],$1.29 , Katy Perry,20-Jul-10
1530, California Gurls (feat. Snoop Dogg) [Remixes] - EP,"Pop, Music", 2010 Capitol Records, 4:27, California Gurls (feat. Snoop Dogg) [Innerpartysystem Main Mix],$1.29 , Katy Perry,20-Jul-10
1531, California Gurls (feat. Snoop Dogg) [Remixes] - EP,"Pop, Music", 2010 Capitol Records, 7:00, California Gurls (feat. Snoop Dogg) [Manhattan Clique Long Beach Mix],$1.29 , Katy Perry,20-Jul-10
1532, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 5:28, Keep the Family Close,$1.29 , Drake,29-Apr-16
1533, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:15,9,$1.29 , Drake,29-Apr-16
1534, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:57, U With Me?,$1.29 , Drake,29-Apr-16
1535, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:00, Feel No Ways,$1.29 , Drake,29-Apr-16
1536, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 3:29, Hype,$1.29 , Drake,29-Apr-16
1537, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:13, Weston Road Flows,$1.29 , Drake,29-Apr-16
1538, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 5:33, Redemption,$1.29 , Drake,29-Apr-16
1539, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 3:15, With You (feat. PARTYNEXTDOOR),$1.29 , Drake,29-Apr-16
1540, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:50, Faithful (feat. Pimp C & dvsn),$1.29 , Drake,29-Apr-16
1541, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 3:09, Still Here,$1.29 , Drake,29-Apr-16
1542, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:05, Controlla,$1.29 , Drake,29-Apr-16
1543, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 2:53, One Dance (feat. Wizkid & Kyla),$1.29 , Drake,29-Apr-16
1544, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 3:40, Grammys (feat. Future),$1.29 , Drake,29-Apr-16
1545, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:01, Childs Play,$1.29 , Drake,29-Apr-16
1546, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 3:32, Pop Style,$1.29 , Drake,29-Apr-16
1547, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:23, Too Good (feat. Rihanna),$1.29 , Drake,29-Apr-16
1548, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 1:46, Summers Over Interlude,$1.29 , Drake,29-Apr-16
1549, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 3:58, Fire & Desire,$1.29 , Drake,29-Apr-16
1550, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 5:11, Views,$1.29 , Drake,29-Apr-16
1551, Views,"Hip-Hop/Rap, Music",2016 Young Money Entertainment/Cash Money Records, 4:27, Hotline Bling,$1.29 , Drake,29-Apr-16
1552, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 4:01, Legend,$1.29 , Drake,13-Feb-15
1553, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 3:01, Energy,$1.29 , Drake,13-Feb-15
1554, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 2:57, 10 Bands,$1.29 , Drake,13-Feb-15
1555, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 4:35, Know Yourself,$1.29 , Drake,13-Feb-15
1556, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 5:10, No Tellin',$1.29 , Drake,13-Feb-15
1557, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 2:57, Madonna,$1.29 , Drake,13-Feb-15
1558, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 3:00, 6 God,$1.29 , Drake,13-Feb-15
1559, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 4:54, Star67,$1.29 , Drake,13-Feb-15
1560, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 3:56, Preach (feat. PARTYNEXTDOOR),$1.29 , Drake,13-Feb-15
1561, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 3:32, Wednesday Night Interlude (feat. PARTYNEXTDOOR),$1.29 , Drake,13-Feb-15
1562, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 4:28, Used To (feat. Lil Wayne),$1.29 , Drake,13-Feb-15
1563, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 2:47, 6 Man,$1.29 , Drake,13-Feb-15
1564, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 4:41, Now & Forever,$1.29 , Drake,13-Feb-15
1565, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 4:12, Company (feat. Travi$ Scott),$1.29 , Drake,13-Feb-15
1566, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 4:24, You & The 6,$1.29 , Drake,13-Feb-15
1567, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 5:20, Jungle,$1.29 , Drake,13-Feb-15
1568, If You're Reading This It's Too Late,"Hip-Hop/Rap, Music, R &B/Soul, Contemporary R &B, Hardcore Rap, Rap",2015 Cash Money Records Inc. , 4:43, 6PM In New York,$1.29 , Drake,13-Feb-15
1569, Nothing Was the Same,"Hip-Hop/Rap, Music, R &B/Soul, Rap, Contemporary R &B, Hardcore Rap",2013 Cash Money Records Inc. , 6:06, Tuscan Leather,$1.29 , Drake,24-Sep-13
1570, Nothing Was the Same,"Hip-Hop/Rap, Music, R &B/Soul, Rap, Contemporary R &B, Hardcore Rap",2013 Cash Money Records Inc. , 4:27, Furthest Thing,$1.29 , Drake,24-Sep-13
1571, Nothing Was the Same,"Hip-Hop/Rap, Music, R &B/Soul, Rap, Contemporary R &B, Hardcore Rap",2013 Cash Money Records Inc. , 2:53, Started From the Bottom,$1.29 , Drake,24-Sep-13
1572, Nothing Was the Same,"Hip-Hop/Rap, Music, R &B/Soul, Rap, Contemporary R &B, Hardcore Rap",2013 Cash Money Records Inc. , 3:37, Wu-Tang Forever,$1.29 , Drake,24-Sep-13
1573, Nothing Was the Same,"Hip-Hop/Rap, Music, R &B/Soul, Rap, Contemporary R &B, Hardcore Rap",2013 Cash Money Records Inc. , 4:11, Own It,$1.29 , Drake,24-Sep-13
1574, Nothing Was the Same,"Hip-Hop/Rap, Music, R &B/Soul, Rap, Contemporary R &B, Hardcore Rap",2013 Cash Money Records Inc. , 4:30, Worst Behavior,$1.29 , Drake,24-Sep-13
1575, Nothing Was the Same,"Hip-Hop/Rap, Music, R &B/Soul, Rap, Contemporary R &B, Hardcore Rap",2013 Cash Money Records Inc. , 5:22, From Time (feat. Jhene Aiko),$1.29 , Drake,24-Sep-13
1576, Nothing Was the Same,"Hip-Hop/Rap, Music, R &B/Soul, Rap, Contemporary R &B, Hardcore Rap",2013 Cash Money Records Inc., 3:51,"Hold On, We're Going Home (feat. Majid Jordan)",$1.29 , Drake,24-Sep-13
